id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,photos,status,status_changed_at,published_at,distance,contact,_links
47431811,OK278,https://www.petfinder.com/dog/kessa-47431811/ok/oklahoma-city/dogs-as-family-inc-ok278/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Dog,Dog,"{'primary': 'Terrier', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Small,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': True, 'cats': None}",[],Kessa,Do you want to adopt me? Just go to www.dogsasfamily.org and fill out an adoption application.,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431811/1/?bust=1582242817&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431811/1/?bust=1582242817&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431811/1/?bust=1582242817&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431811/1/?bust=1582242817'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431811/2/?bust=1582242816&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431811/2/?bust=1582242816&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431811/2/?bust=1582242816&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431811/2/?bust=1582242816'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431811/3/?bust=1582242816&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431811/3/?bust=1582242816&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431811/3/?bust=1582242816&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431811/3/?bust=1582242816'}]",adoptable,2020-02-20T23:43:29+0000,2020-02-20T23:43:29+0000,,"{'email': 'dogsasfamily@hotmail.com', 'phone': '405-771-4742       ', 'address': {'address1': 'P.O. Box 13457', 'address2': None, 'city': 'Oklahoma City', 'state': 'OK', 'postcode': '73151', 'country': 'US'}}","{'self': {'href': '/v2/animals/47431811'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ok278'}}"
47431810,OK278,https://www.petfinder.com/dog/reba-47431810/ok/oklahoma-city/dogs-as-family-inc-ok278/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Dog,Dog,"{'primary': 'Pug', 'secondary': 'Boston Terrier', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Small,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Reba,Do you want to adopt me? Just go to www.dogsasfamily.org and fill out an adoption application.,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431810/1/?bust=1582242816&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431810/1/?bust=1582242816&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431810/1/?bust=1582242816&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431810/1/?bust=1582242816'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431810/2/?bust=1582242815&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431810/2/?bust=1582242815&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431810/2/?bust=1582242815&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431810/2/?bust=1582242815'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431810/3/?bust=1582242816&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431810/3/?bust=1582242816&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431810/3/?bust=1582242816&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431810/3/?bust=1582242816'}]",adoptable,2020-02-20T23:43:29+0000,2020-02-20T23:43:29+0000,,"{'email': 'dogsasfamily@hotmail.com', 'phone': '405-771-4742       ', 'address': {'address1': 'P.O. Box 13457', 'address2': None, 'city': 'Oklahoma City', 'state': 'OK', 'postcode': '73151', 'country': 'US'}}","{'self': {'href': '/v2/animals/47431810'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ok278'}}"
47431795,IL23,https://www.petfinder.com/dog/edge-47431795/il/hinsdale/hinsdale-humane-society-il23/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Dog,Dog,"{'primary': 'Pit Bull Terrier', 'secondary': 'Catahoula Leopard Dog', 'mixed': True, 'unknown': False}","{'primary': 'Brindle', 'secondary': 'White / Cream', 'tertiary': None}",Adult,Male,Large,Short,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Edge,Please? ?go? ?to? ?hinsdalehumanesociety.org? ?for? ?more? ?information.? ?Thank? ?you!?,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431795/1/?bust=1582242051&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431795/1/?bust=1582242051&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431795/1/?bust=1582242051&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431795/1/?bust=1582242051'}]",adoptable,2020-02-20T23:43:02+0000,2020-02-20T23:43:02+0000,,"{'email': 'info@hinsdalehumanesociety.org', 'phone': '(630) 323-5630', 'address': {'address1': '21 Salt Creek Lane', 'address2': None, 'city': 'Hinsdale', 'state': 'IL', 'postcode': '60521', 'country': 'US'}}","{'self': {'href': '/v2/animals/47431795'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/il23'}}"
47431808,AZ108,https://www.petfinder.com/dog/splinter-47431808/az/phoenix/az-small-dog-rescue-az108/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Dog,Dog,"{'primary': 'Chihuahua', 'secondary': 'Corgi', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Medium,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': True, 'dogs': True, 'cats': None}",[],Splinter,Splinter is a very sweet 4 year old Long Haired Chihuahua/ Corgi mix looking for his forever playground. He weighs...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431808/1/?bust=1582242783&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431808/1/?bust=1582242783&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431808/1/?bust=1582242783&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431808/1/?bust=1582242783'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431808/3/?bust=1582242782&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431808/3/?bust=1582242782&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431808/3/?bust=1582242782&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431808/3/?bust=1582242782'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431808/2/?bust=1582242783&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431808/2/?bust=1582242783&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431808/2/?bust=1582242783&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431808/2/?bust=1582242783'}]",adoptable,2020-02-20T23:42:56+0000,2020-02-20T23:42:56+0000,,"{'email': 'info@azsmalldog.org', 'phone': '602-944-2440', 'address': {'address1': '1102 W Hatcher Road', 'address2': None, 'city': 'Phoenix', 'state': 'AZ', 'postcode': '85021', 'country': 'US'}}","{'self': {'href': '/v2/animals/47431808'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/az108'}}"
47431800,CA2509,https://www.petfinder.com/dog/daisy-47431800/ca/sacramento/sacramento-spca-ca2509/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Dog,Dog,"{'primary': 'Treeing Walker Coonhound', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Black', 'secondary': 'White / Cream', 'tertiary': 'Yellow / Tan / Blond / Fawn'}",Adult,Female,Medium,Short,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Daisy,"My name is Daisy and I am 7 years old!

I don&#039;t have a history with dogs, but bring your...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431800/1/?bust=1582242118&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431800/1/?bust=1582242118&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431800/1/?bust=1582242118&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431800/1/?bust=1582242118'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431800/2/?bust=1582242121&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431800/2/?bust=1582242121&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431800/2/?bust=1582242121&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431800/2/?bust=1582242121'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431800/3/?bust=1582242123&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431800/3/?bust=1582242123&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431800/3/?bust=1582242123&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431800/3/?bust=1582242123'}]",adoptable,2020-02-20T23:42:44+0000,2020-02-20T23:42:44+0000,,"{'email': 'adoptions@sspca.org', 'phone': '(916) 383-7387', 'address': {'address1': None, 'address2': None, 'city': 'Sacramento', 'state': 'CA', 'postcode': '95828', 'country': 'US'}}","{'self': {'href': '/v2/animals/47431800'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca2509'}}"
47431803,CA973,https://www.petfinder.com/cat/quixote-47431803/ca/san-jose/13th-st-cats-ca973/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Tabby', 'secondary': 'Domestic Medium Hair', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Medium,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': True}",[],quixote,You can fill out an adoption application online on our official website.Quixote is the biggest of his litter but he...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431803/1/?bust=1582242739&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431803/1/?bust=1582242739&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431803/1/?bust=1582242739&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431803/1/?bust=1582242739'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431803/2/?bust=1582242739&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431803/2/?bust=1582242739&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431803/2/?bust=1582242739&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431803/2/?bust=1582242739'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431803/3/?bust=1582242741&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431803/3/?bust=1582242741&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431803/3/?bust=1582242741&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431803/3/?bust=1582242741'}]",adopted,2020-02-20T23:42:11+0000,2020-02-20T23:42:11+0000,,"{'email': 'info@13thstcats.org', 'phone': '(408) 566-3637', 'address': {'address1': None, 'address2': None, 'city': 'San Jose', 'state': 'CA', 'postcode': '95112', 'country': 'US'}}","{'self': {'href': '/v2/animals/47431803'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/ca973'}}"
47431743,PA446,https://www.petfinder.com/cat/ava-47431743/pa/monroeville/monroeville-animal-shelter-pa446/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Cat,Cat,"{'primary': 'Domestic Medium Hair', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Gray / Blue / Silver', 'secondary': None, 'tertiary': None}",Adult,Female,Medium,Medium,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': None, 'cats': True}",[],Ava,"Hello everyone, my name is Ava and I am a very beautiful kitty.  I know this because everyone says so...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/1/?bust=1582241434&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/1/?bust=1582241434&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/1/?bust=1582241434&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/1/?bust=1582241434'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/2/?bust=1582241444&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/2/?bust=1582241444&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/2/?bust=1582241444&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/2/?bust=1582241444'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/3/?bust=1582241454&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/3/?bust=1582241454&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/3/?bust=1582241454&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/3/?bust=1582241454'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/4/?bust=1582241463&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/4/?bust=1582241463&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/4/?bust=1582241463&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/4/?bust=1582241463'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/5/?bust=1582241472&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/5/?bust=1582241472&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/5/?bust=1582241472&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/5/?bust=1582241472'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/6/?bust=1582241481&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/6/?bust=1582241481&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/6/?bust=1582241481&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431743/6/?bust=1582241481'}]",adoptable,2020-02-20T23:42:10+0000,2020-02-20T23:42:10+0000,,"{'email': 'turfg979@verizon.net', 'phone': '(412) 389-2480', 'address': {'address1': '200 Starr Drive', 'address2': None, 'city': 'Monroeville', 'state': 'PA', 'postcode': '15146', 'country': 'US'}}","{'self': {'href': '/v2/animals/47431743'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/pa446'}}"
47431792,OK459,https://www.petfinder.com/dog/freya-47431792/ok/oklahoma-city/mutt-misfits-society-ok459/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Dog,Dog,"{'primary': 'Golden Retriever', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Large,Medium,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': False, 'dogs': False, 'cats': True}",[],Freya,"Freya is a 6 year old golden retriever mix who is spayed, microchipped, HW negative, and up to date on...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/6/?bust=1582241888&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/6/?bust=1582241888&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/6/?bust=1582241888&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/6/?bust=1582241888'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/1/?bust=1582241878&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/1/?bust=1582241878&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/1/?bust=1582241878&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/1/?bust=1582241878'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/2/?bust=1582241881&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/2/?bust=1582241881&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/2/?bust=1582241881&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/2/?bust=1582241881'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/3/?bust=1582241883&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/3/?bust=1582241883&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/3/?bust=1582241883&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/3/?bust=1582241883'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/4/?bust=1582241885&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/4/?bust=1582241885&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/4/?bust=1582241885&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/4/?bust=1582241885'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/5/?bust=1582241886&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/5/?bust=1582241886&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/5/?bust=1582241886&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431792/5/?bust=1582241886'}]",adoptable,2020-02-20T23:42:03+0000,2020-02-20T23:42:03+0000,,"{'email': 'Muttmisfits@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Oklahoma City', 'state': 'OK', 'postcode': '73112', 'country': 'US'}}","{'self': {'href': '/v2/animals/47431792'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ok459'}}"
47431790,CT595,https://www.petfinder.com/dog/stella-artois-47431790/ct/newtown/tlc-sweet-souls-rescue-ct595/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Dog,Dog,"{'primary': 'Terrier', 'secondary': 'Lhasa Apso', 'mixed': True, 'unknown': False}","{'primary': 'Black', 'secondary': 'White / Cream', 'tertiary': None}",Baby,Female,Small,Medium,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': None}","['Playful', 'Loving', 'Sweet tempered']",Stella Artois,Stella is mostly white with grayish black markings on her face and paws. She is one of 2 females from...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431790/1/?bust=1582241846&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431790/1/?bust=1582241846&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431790/1/?bust=1582241846&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431790/1/?bust=1582241846'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431790/2/?bust=1582241851&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431790/2/?bust=1582241851&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431790/2/?bust=1582241851&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431790/2/?bust=1582241851'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431790/3/?bust=1582241871&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431790/3/?bust=1582241871&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431790/3/?bust=1582241871&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431790/3/?bust=1582241871'}]",adoptable,2020-02-20T23:41:56+0000,2020-02-20T23:41:56+0000,,"{'email': 'laura.dorr11@gmail.com', 'phone': '(203) 942-4008', 'address': {'address1': None, 'address2': None, 'city': 'Newtown', 'state': 'CT', 'postcode': '06470', 'country': 'US'}}","{'self': {'href': '/v2/animals/47431790'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ct595'}}"
47431784,IN693,https://www.petfinder.com/dog/abby-47431784/in/indianapolis/far-fetched-dog-rescue-in693/?referrer_id=96f6bcc2-4d0b-4971-9351-30a7a4f94a88,Dog,Dog,"{'primary': 'Husky', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Large,Medium,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': False, 'dogs': True, 'cats': False}",[],Abby,"Meet Abby! 

Abby is all puppy!! This girl is ready to play at all moments of the day. Abby is...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/1/?bust=1582241787&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/1/?bust=1582241787&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/1/?bust=1582241787&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/1/?bust=1582241787'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/2/?bust=1582241790&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/2/?bust=1582241790&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/2/?bust=1582241790&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/2/?bust=1582241790'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/3/?bust=1582241791&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/3/?bust=1582241791&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/3/?bust=1582241791&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/3/?bust=1582241791'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/4/?bust=1582241793&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/4/?bust=1582241793&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/4/?bust=1582241793&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47431784/4/?bust=1582241793'}]",adoptable,2020-02-20T23:41:48+0000,2020-02-20T23:41:48+0000,,"{'email': 'farfetchedrescue@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Indianapolis', 'state': 'IN', 'postcode': '46241', 'country': 'US'}}","{'self': {'href': '/v2/animals/47431784'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/in693'}}"
